household_weight,people_in_household,adults_in_household,children_in_household,baseline_household_net_income_bhc,baseline_equiv_household_net_income_bhc,baseline_household_net_income_ahc,baseline_equiv_household_net_income_ahc,baseline_in_poverty_bhc,baseline_in_poverty_ahc,reform_1_household_net_income_bhc,reform_1_equiv_household_net_income_bhc,reform_1_household_net_income_ahc,reform_1_equiv_household_net_income_ahc,reform_1_in_poverty_bhc,reform_1_in_poverty_ahc,reform_2_household_net_income_bhc,reform_2_equiv_household_net_income_bhc,reform_2_household_net_income_ahc,reform_2_equiv_household_net_income_ahc,reform_2_in_poverty_bhc,reform_2_in_poverty_ahc,reform_3_household_net_income_bhc,reform_3_equiv_household_net_income_bhc,reform_3_household_net_income_ahc,reform_3_equiv_household_net_income_ahc,reform_3_in_poverty_bhc,reform_3_in_poverty_ahc,reform_4_household_net_income_bhc,reform_4_equiv_household_net_income_bhc,reform_4_household_net_income_ahc,reform_4_equiv_household_net_income_ahc,reform_4_in_poverty_bhc,reform_4_in_poverty_ahc
1464.0,4,2,2,807.07385,576.4813,751.07385,536.4813,0,0,841.0,600.7143,785.0,560.7143,0,0,819.5,585.3572,763.5,545.3572,0,0,991.5,708.2143,935.5,668.2143,0,0,814.5,581.7857,758.5,541.7857,0,0
2054.0,2,2,0,2076.1523,2076.1523,1934.1523,1934.1523,0,0,1945.8862,1945.8862,1803.8862,1803.8862,0,0,1510.5978,1510.5978,1368.5978,1368.5978,0,0,1596.5978,1596.5978,1454.5978,1454.5978,0,0,1680.5978,1680.5978,1538.5978,1538.5978,0,0
2486.0,2,2,0,424.64154,424.64154,327.64154,327.64154,0,0,474.6046,474.6046,377.6046,377.6046,0,0,513.6046,513.6046,416.6046,416.6046,0,0,574.6046,574.6046,477.6046,477.6046,0,0,658.6046,658.6046,561.6046,561.6046,0,0
2113.0,2,2,0,852.0338,852.0338,724.0338,724.0338,0,0,841.95996,841.95996,713.95996,713.95996,0,0,720.2101,720.2101,592.2101,592.2101,0,0,746.2101,746.2101,618.2101,618.2101,0,0,830.2101,830.2101,702.2101,702.2101,0,0
1276.0,2,2,0,636.7971,636.7971,626.7971,626.7971,0,0,592.7202,592.7202,582.7202,582.7202,0,0,771.8602,771.8602,761.8602,761.8602,0,0,487.8602,487.8602,477.8602,477.8602,0,0,369.9077,369.9077,359.9077,359.9077,0,0
1459.0,2,2,0,868.95386,868.95386,858.95386,858.95386,0,0,813.64,813.64,803.64,803.64,0,0,861.8525,861.8525,851.8525,851.8525,0,0,762.85254,762.85254,752.85254,752.85254,0,0,734.14,734.14,724.14,724.14,0,0
1135.0,2,2,0,529.62695,529.62695,518.62695,518.62695,0,0,533.32,533.32,522.32,522.32,0,0,471.07,471.07,460.07,460.07,0,0,557.07,557.07,546.07,546.07,0,0,641.07,641.07,630.07,630.07,0,0
1363.0,4,2,2,1032.6785,737.6275,966.67847,690.4846,0,0,1066.6046,761.8605,1000.6047,714.71765,0,0,951.6046,679.7176,885.6046,632.5747,0,0,1123.6046,802.57477,1057.6046,755.4319,0,0,946.6047,676.1462,880.6047,629.00336,0,0
1096.0,2,1,1,255.92693,294.16888,171.92693,197.61716,0,1,256.49,294.81607,172.49,198.26437,0,1,247.99,285.046,163.99,188.49426,0,1,270.86307,311.33685,186.86308,214.78516,0,1,236.74,272.11496,152.74,175.56322,0,1
1552.0,5,2,3,823.4839,514.6774,763.4839,477.17743,0,0,879.41,549.6312,819.41,512.1312,0,0,923.9601,577.47504,863.9601,539.97504,0,0,1138.9601,711.85004,1078.9601,674.35004,0,0,827.91,517.4437,767.91,479.94373,0,0
1899.0,2,2,0,954.71387,954.71387,815.71387,815.71387,0,0,944.64,944.64,805.64,805.64,0,0,725.14,725.14,586.14,586.14,0,0,811.14,811.14,672.14,672.14,0,0,895.14,895.14,756.14,756.14,0,0
281.0,2,2,0,782.6979,782.6979,782.6979,782.6979,0,0,711.62,711.62,711.62,711.62,0,0,862.19745,862.19745,862.19745,862.19745,0,0,578.1975,578.1975,578.1975,578.1975,0,0,445.9325,445.9325,445.9325,445.9325,0,0
665.0,2,2,0,930.56976,930.56976,909.56976,909.56976,0,0,939.2329,939.2329,918.2329,918.2329,0,0,1066.138,1066.138,1045.138,1045.138,0,0,967.1379,967.1379,946.1379,946.1379,0,0,930.9829,930.9829,909.9829,909.9829,0,0
223.0,1,1,0,453.5169,676.89087,453.5169,676.89087,0,0,448.47998,669.3731,448.47998,669.3731,0,0,349.47998,521.6119,349.47998,521.6119,0,0,392.47998,585.791,392.47998,585.791,0,0,434.47998,648.47754,434.47998,648.47754,0,0
637.0,4,1,3,127.176926,100.13931,60.176926,47.383408,1,1,258.17694,203.28894,191.17693,150.53302,1,1,496.21637,390.72156,429.21637,337.96564,0,0,550.9,433.77954,483.9,381.02362,0,0,317.1769,249.7456,250.17691,196.9897,0,1
1589.0,2,2,0,304.63693,229.05032,187.63693,141.0804,1,1,376.6,283.1579,259.6,195.18797,0,1,428.35,322.06766,311.35,234.09775,0,1,444.35,334.09775,327.35,246.12782,0,1,338.35,254.3985,221.35,166.42857,0,1
1738.0,1,1,0,750.3269,1119.8909,739.3269,1103.473,0,0,678.72003,1013.01495,667.72003,996.59705,0,0,625.27,933.23883,614.27,916.8209,0,0,483.27,721.29846,472.27,704.88055,0,0,475.5325,709.75,464.5325,693.3321,0,0
1962.0,2,2,0,805.11383,805.11383,725.11383,725.11383,0,0,795.04004,795.04004,715.04004,715.04004,0,0,630.54004,630.54004,550.54004,550.54004,0,0,716.54004,716.54004,636.54004,636.54004,0,0,800.54004,800.54004,720.54004,720.54004,0,0
1375.0,1,1,0,325.0,485.07462,252.0,376.1194,0,0,390.0,582.08954,317.0,473.1343,0,0,430.0,641.791,357.0,532.8358,0,0,473.0,705.97015,400.0,597.0149,0,0,515.0,768.6567,442.0,659.7015,0,0
281.0,2,2,0,1189.9769,1189.9769,1189.9769,1189.9769,0,0,1114.46,1114.46,1114.46,1114.46,0,0,1216.5725,1216.5725,1216.5725,1216.5725,0,0,932.5725,932.5725,932.5725,932.5725,0,0,791.1475,791.1475,791.1475,791.1475,0,0
1350.0,1,1,0,287.0,428.3582,222.0,331.34326,0,0,352.0,525.3731,287.0,428.3582,0,0,452.0,674.62683,387.0,577.61194,0,0,435.0,649.2537,370.0,552.2388,0,0,477.0,711.9403,412.0,614.92535,0,0
1404.0,2,2,0,1181.888,1181.888,1057.888,1057.888,0,0,1171.8141,1171.8141,1047.8141,1047.8141,0,0,861.5641,861.5641,737.5641,737.5641,0,0,947.5641,947.5641,823.5641,823.5641,0,0,1031.5641,1031.5641,907.5641,907.5641,0,0
221.0,1,1,0,466.02692,695.56256,466.02692,695.56256,0,0,436.72,651.82086,436.72,651.82086,0,0,498.875,744.58954,498.875,744.58954,0,0,356.875,532.64923,356.875,532.64923,0,0,321.6575,480.08582,321.6575,480.08582,0,0
1210.0,2,1,1,441.15094,507.07004,382.15094,439.25394,0,0,444.99692,511.4907,385.99692,443.67462,0,0,439.74692,505.45624,380.74692,437.64014,0,0,457.29,525.62067,398.29,457.8046,0,0,428.49695,492.52524,369.49695,424.70914,0,0
1350.0,5,2,3,421.63693,263.52307,283.63693,177.27309,0,1,617.63696,386.0231,479.63693,299.77307,0,0,862.87634,539.2977,724.87634,453.0477,0,0,993.36,620.85,855.36,534.6,0,0,775.02637,484.39148,637.02637,398.14148,0,0
705.0,2,2,0,664.7171,664.7171,655.7171,655.7171,0,0,630.5571,630.5571,621.5571,621.5571,0,0,838.0021,838.0021,829.0021,829.0021,0,0,554.00214,554.00214,545.00214,545.00214,0,0,425.74463,425.74463,416.74463,416.74463,0,0
1560.0,1,1,0,589.4769,879.8163,581.4769,867.876,0,0,534.87994,798.32825,526.87994,786.38794,0,0,538.62244,803.91406,530.62244,791.97375,0,0,396.62253,591.97394,388.62253,580.0336,0,0,367.13,547.9552,359.13,536.0149,0,0
421.0,2,2,0,663.6738,663.6738,663.6738,663.6738,0,0,653.6,653.6,653.6,653.6,0,0,541.10004,541.10004,541.10004,541.10004,0,0,627.10004,627.10004,627.10004,627.10004,0,0,711.10004,711.10004,711.10004,711.10004,0,0
1129.0,2,2,0,285.0,285.0,280.0,280.0,0,0,317.56,317.56,312.56,312.56,0,0,592.5875,592.5875,587.5875,587.5875,0,0,308.5875,308.5875,303.5875,303.5875,0,0,164.8725,164.8725,159.8725,159.8725,1,1
1505.0,2,2,0,827.6339,827.6339,739.6339,739.6339,0,0,816.66,816.66,728.66,728.66,0,0,646.78503,646.78503,558.78503,558.78503,0,0,732.785,732.785,644.785,644.785,0,0,816.785,816.785,728.785,728.785,0,0
867.0,3,2,1,666.6638,555.55316,570.6638,475.55316,0,0,678.5901,565.4917,582.5901,485.49173,0,0,634.79004,528.9917,538.79004,448.99167,0,0,763.79004,636.4917,667.79004,556.4917,0,0,720.83997,600.69995,624.83997,520.69995,0,0
1645.0,1,1,0,178.0,265.67163,79.0,117.910446,0,1,243.0,362.68655,144.0,214.92537,0,1,283.0,422.38806,184.0,274.62686,0,0,326.0,486.56714,227.0,338.80597,0,0,368.0,549.2537,269.0,401.49252,0,0
720.0,1,1,0,10.7,15.970149,-3.3000002,-4.925373,1,1,73.14,109.16418,59.14,88.268654,1,1,111.14,165.88058,97.14,144.98508,1,1,154.13998,230.05968,140.13998,209.16415,1,1,196.13998,292.74625,182.13998,271.8507,0,0
1257.0,1,1,0,244.11693,364.3536,157.11693,234.50287,0,1,239.07999,356.8358,152.07999,226.98505,0,1,215.08,321.01492,128.08,191.16418,0,1,258.08,385.194,171.07999,255.34326,0,0,300.08,447.88055,213.07999,318.02982,0,0
1957.0,4,2,2,1034.7845,739.13184,978.78455,699.13184,0,0,1061.3877,758.1341,1005.3877,718.1341,0,0,968.28,691.6286,912.28,651.6286,0,0,1140.28,814.4858,1084.28,774.4858,0,0,963.28,688.0572,907.28,648.0572,0,0
1041.0,2,1,1,380.40768,437.2502,276.40768,317.71,0,0,467.40768,537.2502,363.40768,417.71,0,0,569.3577,654.43414,465.3577,534.8939,0,0,590.45386,678.6826,486.45383,559.14233,0,0,570.4077,655.64105,466.40768,536.10077,0,0
2066.0,2,2,0,450.2429,450.2429,378.2429,378.2429,0,0,500.3229,500.3229,428.3229,428.3229,0,0,822.24286,822.24286,750.24286,750.24286,0,0,538.24286,538.24286,466.24286,466.24286,0,0,361.3229,361.3229,289.3229,289.3229,0,0
1379.0,1,1,0,530.617,791.96564,501.617,748.68207,0,0,525.58,784.44775,496.58002,741.1642,0,0,396.58002,591.91046,367.58002,548.6269,0,0,439.58005,656.0896,410.58005,612.806,0,0,481.58005,718.7762,452.58005,675.4926,0,0
801.0,4,2,2,1329.04,949.31433,1267.04,905.0286,0,0,1319.3108,942.36487,1257.3108,898.07916,0,0,1261.0801,900.7715,1199.0801,856.4858,0,0,1433.0801,1023.62866,1371.0801,979.34296,0,0,1256.0801,897.2001,1194.0801,852.91437,0,0
621.0,2,2,0,540.7769,540.7769,526.7769,526.7769,0,0,531.44,531.44,517.44,517.44,0,0,775.06,775.06,761.06,761.06,0,0,491.06,491.06,477.06,477.06,0,0,331.315,331.315,317.315,317.315,0,0
586.0,2,2,0,531.0,531.0,528.0,528.0,0,0,508.36002,508.36002,505.36002,505.36002,0,0,737.4,737.4,734.4,734.4,0,0,453.40002,453.40002,450.40002,450.40002,0,0,312.54752,312.54752,309.54752,309.54752,0,0
1126.0,5,2,3,395.93997,247.46248,308.93997,193.08748,1,1,489.10306,305.6894,402.10306,251.3144,0,0,548.95306,343.09567,461.95306,288.72067,0,0,735.89,459.93124,648.89,405.55624,0,0,461.10306,288.1894,374.10306,233.8144,0,1
1672.0,1,1,0,221.0,329.85074,177.0,264.1791,0,0,219.4,327.46268,175.4,261.79102,0,0,310.3125,463.15298,266.3125,397.48132,0,0,168.3125,251.21268,124.3125,185.54105,0,1,129.0875,192.6679,85.087494,126.996254,1,1
1543.0,2,2,0,1582.572,1582.572,1424.572,1424.572,0,0,1529.4982,1529.4982,1371.4982,1371.4982,0,0,1138.5907,1138.5907,980.59064,980.59064,0,0,1224.5907,1224.5907,1066.5907,1066.5907,0,0,1308.5906,1308.5906,1150.5906,1150.5906,0,0
1397.0,2,2,0,722.8731,722.8731,702.8731,702.8731,0,0,680.92615,680.92615,660.92615,660.92615,0,0,832.4737,832.4737,812.4737,812.4737,0,0,548.4737,548.4737,528.4737,528.4737,0,0,432.23865,432.23865,412.23865,412.23865,0,0
1171.0,2,2,0,511.14615,511.14615,362.14615,362.14615,0,0,513.4661,513.4661,364.46616,364.46616,0,0,758.5711,758.5711,609.5711,609.5711,0,0,474.57114,474.57114,325.57114,325.57114,0,0,337.15366,337.15366,188.15366,188.15366,0,1
1830.0,1,1,0,128.23077,191.3892,42.23077,63.031,1,1,193.23077,288.40414,107.23077,160.04591,0,1,233.23077,348.10562,147.23077,219.74742,0,1,276.23077,412.28473,190.23077,283.9265,0,0,318.23077,474.97128,232.23077,346.6131,0,0
1088.0,1,1,0,222.69403,332.37915,142.69403,212.97617,0,1,221.4,330.44775,141.4,211.04477,0,1,203.9,304.32834,123.899994,184.92535,0,1,246.9,368.50745,166.9,249.10446,0,0,288.9,431.194,208.9,311.79102,0,0
1358.0,2,2,0,1636.68,1636.68,1625.68,1625.68,0,0,1588.8062,1588.8062,1577.8062,1577.8062,0,0,1169.0908,1169.0908,1158.0908,1158.0908,0,0,1255.0908,1255.0908,1244.0908,1244.0908,0,0,1339.0908,1339.0908,1328.0908,1328.0908,0,0
1889.0,4,2,2,970.8919,693.4942,870.8919,622.0657,0,0,987.6,705.4286,887.6,634.0,0,0,912.35,651.6786,812.35,580.25,0,0,1084.35,774.5357,984.35,703.1071,0,0,907.35,648.1071,807.35,576.6786,0,0
1981.0,2,2,0,995.777,995.777,981.777,981.777,0,0,907.86,907.86,893.86,893.86,0,0,1059.165,1059.165,1045.165,1045.165,0,0,775.165,775.165,761.165,761.165,0,0,597.6725,597.6725,583.6725,583.6725,0,0
1738.0,2,2,0,793.1116,793.1116,784.1116,784.1116,0,0,762.9847,762.9847,753.9847,753.9847,0,0,1028.2422,1028.2422,1019.2422,1019.2422,0,0,744.2422,744.2422,735.2422,735.2422,0,0,515.7972,515.7972,506.79718,506.79718,0,0
1767.0,2,2,0,871.07385,871.07385,680.07385,680.07385,0,0,861.0,861.0,670.0,670.0,0,0,672.25,672.25,481.25003,481.25003,0,0,758.25,758.25,567.25,567.25,0,0,842.2501,842.2501,651.2501,651.2501,0,0
1329.0,2,2,0,1392.6538,1392.6538,1384.6538,1384.6538,0,0,1261.8601,1261.8601,1253.8601,1253.8601,0,0,1291.3276,1291.3276,1283.3276,1283.3276,0,0,1007.3276,1007.3276,999.3276,999.3276,0,0,881.36005,881.36005,873.36005,873.36005,0,0
850.0,1,1,0,362.43695,540.9507,356.43695,531.9954,0,0,357.4,533.4328,351.4,524.4776,0,0,289.9,432.68655,283.9,423.73132,0,0,332.9,496.86566,326.9,487.91043,0,0,374.9,559.55225,368.9,550.597,0,0
1721.0,4,2,2,1238.9617,884.97266,1137.9617,812.8298,0,0,1259.7876,899.8483,1158.7876,827.70544,0,0,1103.0801,787.91437,1002.0801,715.7715,0,0,1275.0801,910.7715,1174.0801,838.62866,0,0,1098.0801,784.34296,997.0801,712.2001,0,0
1580.0,3,1,2,436.9269,408.3429,339.9269,317.6887,0,0,545.9269,510.212,448.9269,419.55783,0,0,716.9269,670.0251,619.9269,579.3709,0,0,726.6,679.06537,629.6,588.41113,0,0,626.92694,585.913,529.92694,495.2588,0,0
1683.0,4,4,0,1550.2986,2313.8784,1488.2986,2221.341,0,0,1527.2277,2279.444,1465.2277,2186.907,0,0,1175.17,1753.9851,1113.17,1661.4478,0,0,1417.1699,2115.179,1355.1699,2022.6416,0,0,1585.1699,2365.9253,1523.1699,2273.388,0,0
1772.0,1,1,0,1155.0911,1724.0165,841.09106,1255.3597,0,0,1057.0007,1577.613,743.00073,1108.9563,0,0,827.76996,1235.4775,513.76996,766.8208,0,0,870.76996,1299.6566,556.76996,830.99994,0,0,912.76996,1362.3431,598.76996,893.68646,0,0
2797.0,3,3,0,839.1169,1252.4132,711.1169,1061.3684,0,0,854.12,1274.8059,726.12,1083.7611,0,0,703.12,1049.4329,575.12,858.38806,0,0,867.12,1294.2089,739.12,1103.1642,0,0,993.12,1482.2686,865.12,1291.2239,0,0
1324.0,1,1,0,307.0,458.20895,299.0,446.26865,0,0,284.76,425.01492,276.76,413.07465,0,0,365.27252,545.18286,357.27252,533.24255,0,0,223.2725,333.24255,215.2725,321.30225,0,0,178.32251,266.15298,170.32251,254.21269,0,0
2975.0,3,3,0,1270.5327,1896.3174,1181.5327,1763.4816,0,0,1299.9749,1940.261,1210.9749,1807.425,0,0,979.21716,1461.5181,890.21716,1328.6823,0,0,1143.2172,1706.2942,1054.2172,1573.4584,0,0,1269.2172,1894.3539,1180.2172,1761.5181,0,0
1410.0,4,2,2,365.41153,196.45781,347.41153,186.7804,1,1,498.65463,268.09387,480.65463,258.41647,0,0,608.96,327.39786,590.96,317.72043,0,0,640.96,344.60217,622.96,334.92474,0,0,319.47464,171.76056,301.47464,162.08315,1,1
1367.0,1,1,0,311.81732,465.399,205.8173,307.19,0,0,313.33734,467.66766,207.33733,309.45868,0,0,417.56482,623.2311,311.56482,465.0221,0,0,275.56482,411.29077,169.5648,253.08179,0,0,225.46233,336.51093,119.462326,178.30197,0,1
2035.0,4,2,2,1847.0308,1319.3077,1534.0308,1095.7363,0,0,1743.5831,1245.4165,1430.5831,1021.8451,0,0,1671.81,1194.15,1358.81,970.5786,0,0,1843.81,1317.0072,1530.81,1093.4358,0,0,1666.81,1190.5786,1353.81,967.0072,0,0
1546.0,2,2,0,600.62134,600.62134,568.62134,568.62134,0,0,590.09753,590.09753,558.09753,558.09753,0,0,491.66,491.66,459.66,459.66,0,0,577.66003,577.66003,545.66003,545.66003,0,0,661.66003,661.66003,629.66003,629.66003,0,0
1524.0,1,1,0,764.4447,1140.9622,380.4447,567.8279,0,0,752.6077,1123.295,368.60773,550.16077,0,0,548.80005,819.10455,164.80005,245.97021,0,1,591.80005,883.2836,207.80005,310.14932,0,0,633.80005,945.9702,249.80005,372.83588,0,0
2071.0,1,1,0,435.69385,650.2893,428.69385,639.84155,0,0,430.65692,642.7715,423.65692,632.3237,0,0,329.15692,491.27896,322.15692,480.8312,0,0,372.15692,555.45807,365.15692,545.0103,0,0,414.15692,618.14465,407.15692,607.6969,0,0
2453.0,2,2,0,331.15402,331.15402,317.15402,317.15402,0,0,378.50305,378.50305,364.50305,364.50305,0,0,377.62805,377.62805,363.62805,363.62805,0,0,463.62805,463.62805,449.62805,449.62805,0,0,547.62805,547.62805,533.62805,533.62805,0,0
2120.0,4,2,2,239.55692,171.11209,229.55692,163.96922,1,1,365.55692,261.1121,355.55692,253.96922,0,0,475.54633,339.67596,465.54633,332.53308,0,0,591.73,422.66428,581.73,415.52142,0,0,445.94635,318.5331,435.94635,311.39026,0,0
2117.0,2,2,0,265.84616,265.84616,138.84616,138.84616,0,1,395.84616,395.84616,268.84616,268.84616,0,0,475.84616,475.84616,348.84616,348.84616,0,0,561.8461,561.8461,434.84616,434.84616,0,0,645.8461,645.8461,518.8461,518.8461,0,0
1419.0,1,1,0,355.98923,531.3272,256.98923,383.566,0,0,364.44925,543.9541,265.44925,396.1929,0,0,346.54926,517.2377,247.54924,369.47647,0,0,412.54233,615.7348,313.54233,467.9736,0,0,454.54233,678.4214,355.54233,530.66016,0,0
1532.0,2,2,0,528.7969,397.5916,428.7969,322.4037,0,0,558.84,420.18045,458.84003,344.9925,0,0,543.59,408.7143,443.59003,333.52634,0,0,559.59,420.74435,459.59003,345.5564,0,0,453.59003,341.04514,353.59003,265.85715,0,0
2234.0,2,2,0,669.494,669.494,664.494,664.494,0,0,680.76,680.76,675.76,675.76,0,0,874.01,874.01,869.01,869.01,0,0,775.01,775.01,770.01,770.01,0,0,669.01,669.01,664.01,664.01,0,0
1322.0,2,2,0,593.70654,593.70654,585.70654,585.70654,0,0,549.0296,549.0296,541.0296,541.0296,0,0,740.24963,740.24963,732.24963,732.24963,0,0,456.24963,456.24963,448.24963,448.24963,0,0,333.7171,333.7171,325.7171,325.7171,0,0
606.0,2,2,0,426.47693,426.47693,426.47693,426.47693,0,0,441.2,441.2,441.2,441.2,0,0,542.19006,542.19006,542.19006,542.19006,0,0,443.19003,443.19003,443.19003,443.19003,0,0,409.32504,409.32504,409.32504,409.32504,0,0
1654.0,3,2,1,714.70386,595.58655,471.7039,393.08655,0,0,726.63,605.52496,483.62997,403.02496,0,0,719.57996,599.64996,476.57996,397.14993,0,0,848.57996,707.14996,605.57996,504.64993,0,0,805.62994,671.3583,562.62994,468.85828,0,0
345.0,2,2,0,628.0569,628.0569,628.0569,628.0569,0,0,608.7,608.7,608.7,608.7,0,0,638.77,638.77,638.77,638.77,0,0,539.77,539.77,539.77,539.77,0,0,529.95,529.95,529.95,529.95,0,0
1415.0,2,2,0,352.0,352.0,339.0,339.0,0,0,374.96002,374.96002,361.96002,361.96002,0,0,611.0,611.0,598.0,598.0,0,0,327.0,327.0,314.0,314.0,0,0,214.7725,214.7725,201.7725,201.7725,1,1
1881.0,3,3,0,1054.6708,1574.1355,981.6708,1465.1802,0,0,1029.56,1536.6567,956.56,1427.7014,0,0,814.06006,1215.015,741.06006,1106.0598,0,0,978.06006,1459.7911,905.06006,1350.8358,0,0,1104.06,1647.8508,1031.06,1538.8956,0,0
1329.0,2,2,0,312.3846,312.3846,301.3846,301.3846,0,0,332.46463,332.46463,321.46463,321.46463,0,0,559.38464,559.38464,548.38464,548.38464,0,0,275.3846,275.3846,264.3846,264.3846,0,0,170.02711,170.02711,159.02711,159.02711,1,1
1338.0,5,2,3,1305.9692,816.2308,1258.9692,786.8558,0,0,1334.1691,833.85565,1287.1691,804.48065,0,0,1209.8615,756.1634,1162.8615,726.7884,0,0,1424.8615,890.5384,1377.8615,861.1634,0,0,1113.8115,696.1322,1066.8115,666.7572,0,0
1260.0,3,1,2,185.92693,173.76347,-6.0730743,-5.6757703,1,1,284.68695,266.06256,92.686935,86.6233,0,1,447.68695,418.399,255.68694,238.95975,0,1,457.36002,427.43924,265.36002,248.0,0,1,357.68692,334.28683,165.68692,154.84758,0,1
1430.0,1,1,0,535.15155,798.73364,506.15155,755.4501,0,0,530.1146,791.2158,501.11462,747.93225,0,0,393.11462,586.7382,364.11462,543.45465,0,0,436.11465,650.91736,407.11465,607.6338,0,0,478.11465,713.60394,449.11465,670.3204,0,0
1349.0,4,2,2,367.4269,262.44778,260.4269,186.01923,0,1,541.4269,386.7335,434.4269,310.30493,0,0,847.76636,605.5474,740.76636,529.11884,0,0,805.1,575.0714,698.1,498.64285,0,0,720.81635,514.86884,613.81635,438.44025,0,0
1224.0,2,2,0,813.4739,813.4739,659.4739,659.4739,0,0,803.4,803.4,649.4,649.4,0,0,637.15,637.15,483.15002,483.15002,0,0,723.15,723.15,569.15,569.15,0,0,807.15,807.15,653.15,653.15,0,0
2016.0,2,2,0,472.0,472.0,376.0,376.0,0,0,509.12,509.12,413.12,413.12,0,0,790.0,790.0,694.0,694.0,0,0,506.0,506.0,410.0,410.0,0,0,359.995,359.995,263.995,263.995,0,0
1433.0,3,1,2,559.00696,420.30597,502.00696,377.44882,0,0,683.07996,513.59393,626.07996,470.7368,0,0,726.33,546.1128,669.33,503.25565,0,0,715.33,537.8421,658.33,494.98495,0,0,496.33005,373.18048,439.33005,330.32333,0,0
224.0,1,1,0,259.0,386.56717,259.0,386.56717,0,0,248.76001,371.2836,248.76001,371.2836,0,0,354.6775,529.3694,354.6775,529.3694,0,0,212.67749,317.42908,212.67749,317.42908,0,0,151.69751,226.41418,151.69751,226.41418,1,1
1522.0,1,1,0,567.79694,847.45807,499.79694,745.9656,0,0,562.76,839.9403,494.76,738.44775,0,0,419.76,626.50745,351.76,525.01495,0,0,462.75998,690.6865,394.75998,589.194,0,0,504.75998,753.3731,436.75998,651.88055,0,0
2091.0,4,2,2,1169.0815,835.0583,1048.0815,748.6297,0,0,1197.9077,855.6484,1076.9077,769.2198,0,0,1051.7,751.21423,930.7,664.7857,0,0,1223.7,874.0714,1102.7,787.6428,0,0,1046.7,747.6428,925.7,661.2143,0,0
1434.0,2,2,0,738.9138,738.9138,722.9138,722.9138,0,0,728.83997,728.83997,712.83997,712.83997,0,0,589.33997,589.33997,573.33997,573.33997,0,0,675.33997,675.33997,659.33997,659.33997,0,0,759.33997,759.33997,743.33997,743.33997,0,0
604.0,5,1,4,185.85,116.15625,86.850006,54.281254,1,1,338.49,211.55624,239.49,149.68124,1,1,484.8994,303.06213,385.8994,241.18713,0,1,590.59,369.11877,491.59003,307.24377,0,0,257.59943,160.99963,158.59943,99.12464,1,1
1421.0,2,2,0,381.2327,381.2327,337.2327,337.2327,0,0,414.27267,414.27267,370.27267,370.27267,0,0,744.6352,744.6352,700.6352,700.6352,0,0,460.6352,460.6352,416.6352,416.6352,0,0,261.96017,261.96017,217.96019,217.96019,0,1
1280.0,1,1,0,199.8,298.20895,191.8,286.26865,0,0,203.24,303.3433,195.24,291.40298,0,0,309.53998,461.99997,301.53998,450.05966,0,0,167.54,250.0597,159.54,238.11938,0,1,116.865,174.42537,108.865,162.48506,1,1
977.0,4,2,2,691.4769,493.9121,597.4769,426.76926,0,0,795.44,568.17145,701.44,501.0286,0,0,790.69,564.77856,696.69,497.6357,0,0,962.69,687.63574,868.69,620.49286,0,0,785.69,561.20715,691.69,494.0643,0,0
1353.0,7,2,5,535.80383,267.90192,406.80386,203.40193,0,1,608.00696,304.00348,479.00693,239.50346,0,1,701.10693,350.55347,572.10693,286.05347,0,0,995.1677,497.58386,866.1677,433.08386,0,0,496.75696,248.37848,367.75696,183.87848,1,1
1473.0,2,1,1,425.90768,489.54907,269.90768,310.2387,0,0,506.8277,582.56055,350.8277,403.2502,0,0,581.25696,668.11145,425.25693,488.80106,0,0,511.47,587.89655,355.47,408.5862,0,0,570.0069,655.18036,414.0069,475.87,0,0
1152.0,1,1,0,238.0,355.22388,221.0,329.85074,0,0,259.92,387.9403,242.92001,362.56717,0,0,411.0,613.4328,394.0,588.0597,0,0,269.0,401.49252,252.0,376.1194,0,0,187.9825,280.5709,170.9825,255.19775,0,0
390.0,3,3,0,1115.1908,1664.4639,1115.1908,1664.4639,0,0,1090.08,1626.985,1090.08,1626.985,0,0,852.32996,1272.1343,852.32996,1272.1343,0,0,1016.32996,1516.9104,1016.32996,1516.9104,0,0,1142.33,1704.9701,1142.33,1704.9701,0,0
298.0,1,1,0,384.1969,573.4282,384.1969,573.4282,0,0,379.16,565.91046,379.16,565.91046,0,0,303.66,453.22388,303.66,453.22388,0,0,346.66,517.40295,346.66,517.40295,0,0,388.66,580.08954,388.66,580.08954,0,0
619.0,2,2,0,903.52783,903.52783,903.52783,903.52783,0,0,884.8,884.8,884.8,884.8,0,0,687.3,687.3,687.3,687.3,0,0,773.3,773.3,773.3,773.3,0,0,857.3,857.3,857.3,857.3,0,0
1421.0,1,1,0,646.36505,964.72394,639.36505,954.2762,0,0,608.554,908.28955,601.554,897.8418,0,0,627.734,936.9164,620.734,926.4686,0,0,485.734,724.97614,478.734,714.5284,0,0,413.30405,616.8717,406.30405,606.42395,0,0
1276.0,2,2,0,326.5,326.5,308.5,308.5,0,0,345.13998,345.13998,327.13998,327.13998,0,0,587.5375,587.5375,569.5375,569.5375,0,0,303.53748,303.53748,285.53748,285.53748,0,0,181.5775,181.5775,163.5775,163.5775,1,1
